39276.0|3317840|84.47|84.47
39331.0|3318700|84.38|84.47
39353.0|3318700|84.33|84.47
39371.0|3319757|84.32|84.42
39437.0|3321037|84.21|84.4
39582.0|3322728|83.95|84.36
39737.0|3325362|83.68|84.29
39941.0|3328800|83.34|84.2
39967.0|3329859|83.32|84.1
40222.0|3333105|82.87|84.01
40228.0|3333105|82.86|83.9
40235.0|3333105|82.84|83.8
40241.0|3333105|82.83|83.72
40247.0|3333105|82.82|83.65
40254.0|3333105|82.8|83.59
40262.0|3333105|82.79|83.54
40268.0|3333751|82.79|83.49
